"lat","lon","frc","current_speed","free_flow_speed","current_travel_time","free_flow_travel_time","confidence","road_closure","all_lat_lon","date","frc_name","street.url","address_id","street_num","street_name","quadrant","anc","police_service_area","ward","neighborhood_cluster","police_district","police_sector","census_tract","voter_precinct","single_member_district","zip_code","roadway_id","residential_type"
"38.87565326","-76.99728235","FRC4","29","29","35","35","1","false","38.876450, -76.999487, 38.876451, -76.998701, 38.876451, -76.998416, 38.876451, -76.998272, 38.876452, -76.997822, 38.876452, -76.997449, 38.876451, -76.996450, 38.876450, -76.996177",2020-11-05 17:00:00,"local connecting road","http://citizenatlas.dc.gov/newwebservices/locationverifier.asmx/findLocation?str=650+RICKOVER+ST+SE",311870,612,"RICKOVER ST","SE","ANC 6D","Police Service Area 106","Ward 6","Cluster 27","Police District - First District","Police Sector 1D3","7200","Precinct 131","SMD 6D07",20374,11748,"NON RESIDENTIAL"
"38.87780877","-77.01574457","FRC4","28","28","122","122","1","false","38.876510, -77.009261, 38.876514, -77.009460, 38.876517, -77.009748, 38.876517, -77.009937, 38.876516, -77.010192, 38.876524, -77.010648, 38.876520, -77.011025, 38.876521, -77.011364, 38.876524, -77.011695, 38.876518, -77.012035, 38.876516, -77.012169, 38.876516, -77.012291, 38.876517, -77.012513, 38.876513, -77.013028, 38.876511, -77.013175, 38.876510, -77.013369, 38.876509, -77.013751, 38.876510, -77.013900, 38.876503, -77.014221, 38.876503, -77.014399, 38.876503, -77.014579, 38.876513, -77.015210, 38.876509, -77.015563, 38.876510, -77.016199, 38.876510, -77.016449, 38.876511, -77.017030, 38.876511, -77.017597, 38.876514, -77.017713, 38.876516, -77.018562, 38.876516, -77.018893, 38.876516, -77.018988, 38.876516, -77.019134, 38.876516, -77.019349, 38.876517, -77.019405, 38.876521, -77.019541, 38.876530, -77.019700, 38.876550, -77.019888, 38.876560, -77.019998, 38.876577, -77.020103, 38.876599, -77.020199, 38.876613, -77.020257",2020-11-05 17:00:00,"local connecting road","http://citizenatlas.dc.gov/newwebservices/locationverifier.asmx/findLocation?str=1049+3RD+ST+SW",76172,1001,"3RD ST","SW","ANC 6D","Police Service Area 105","Ward 6","Cluster 9","Police District - First District","Police Sector 1D3","10200","Precinct 128","SMD 6D05",20024,14875,"RESIDENTIAL"
"38.87857607","-76.98483991","FRC3","35","35","35","35","1","false","38.879601, -76.985543, 38.879339, -76.984907, 38.879136, -76.984419, 38.878949, -76.983968, 38.878422, -76.982613, 38.878287, -76.982275, 38.878178, -76.981997",2020-11-05 17:00:00,"secondary road","http://citizenatlas.dc.gov/newwebservices/locationverifier.asmx/findLocation?str=1416+K+ST+NW",64402,1416,"K STREET","SE","ANC 6B","Police Service Area 106","Ward 6","Cluster 26","Police District - First District","Police Sector 1D3","7100","Precinct 91","SMD 6B06",20003,19585,"RESIDENTIAL"
"38.87859378","-76.98577894","FRC3","34","34","53","53","1","false","38.877827, -76.985493, 38.877819, -76.985770, 38.877828, -76.986109, 38.877831, -76.986249, 38.877850, -76.986757, 38.877870, -76.987050, 38.877919, -76.987682, 38.877946, -76.988015, 38.877969, -76.988405, 38.877992, -76.988668, 38.878008, -76.988924, 38.878062, -76.989380, 38.878126, -76.989759, 38.878177, -76.990064, 38.878223, -76.990267, 38.878283, -76.990453, 38.878344, -76.990628, 38.878452, -76.990905, 38.878481, -76.990978, 38.878577, -76.991226",2020-11-05 17:00:00,"secondary road","http://citizenatlas.dc.gov/newwebservices/locationverifier.asmx/findLocation?str=968+14TH+ST+SE",301795,961,"14TH STREET","SE","ANC 6B","Police Service Area 106","Ward 6","Cluster 26","Police District - First District","Police Sector 1D3","7100","Precinct 91","SMD 6B07",20003,5358,"RESIDENTIAL"
"38.87979036","-77.01543833","FRC1","66","66","37","37","1","false","38.881311, -77.019524, 38.881261, -77.019243, 38.881235, -77.019103, 38.881214, -77.018901, 38.881205, -77.018735, 38.881201, -77.018552, 38.881203, -77.018320, 38.881205, -77.018146, 38.881205, -77.017936, 38.881207, -77.017548, 38.881204, -77.017309, 38.881197, -77.017068, 38.881189, -77.016884, 38.881190, -77.016506, 38.881185, -77.015332, 38.881188, -77.014989, 38.881193, -77.014653, 38.881193, -77.014595, 38.881214, -77.014319, 38.881239, -77.014093, 38.881263, -77.013917, 38.881295, -77.013731, 38.881340, -77.013455, 38.881422, -77.013222, 38.881467, -77.013095, 38.881535, -77.012930, 38.881586, -77.012823, 38.881672, -77.012640, 38.881714, -77.012562, 38.881782, -77.012432, 38.881894, -77.012250, 38.881926, -77.012202, 38.881994, -77.012105, 38.882113, -77.011947, 38.882167, -77.011877",2020-11-05 17:00:00,"major road, less important than a motorway","http://citizenatlas.dc.gov/newwebservices/locationverifier.asmx/findLocation?str=849+3RD+ST+NE",145578,849,"3RD STREET","SW","ANC 6D","Police Service Area 103","Ward 6","Cluster 9","Police District - First District","Police Sector 1D1","10500","Precinct 128","SMD 6D03",20024,20900,"RESIDENTIAL"
"38.88239934","-76.9824258","FRC3","17","31","64","35","1","false","38.879437, -76.981535, 38.879593, -76.981910, 38.879917, -76.982723, 38.880179, -76.983341, 38.880330, -76.983731, 38.880491, -76.984123, 38.880696, -76.984636",2020-11-05 17:00:00,"secondary road","http://citizenatlas.dc.gov/newwebservices/locationverifier.asmx/findLocation?str=516+16TH+ST+SE",13283,511,"16TH STREET","SE","ANC 6B","Police Service Area 107","Ward 6","Cluster 26","Police District - First District","Police Sector 1D2","6802","Precinct 91","SMD 6B09",20003,9532,"RESIDENTIAL"
"38.8836087","-77.0062155","FRC3","19","27","99","69","0.96","false","38.879273, -77.008329, 38.879573, -77.008326, 38.879894, -77.008317, 38.880376, -77.008308, 38.880633, -77.008308, 38.881010, -77.008309, 38.881231, -77.008312, 38.881379, -77.008316, 38.881405, -77.008316, 38.881426, -77.008315, 38.881489, -77.008307, 38.881658, -77.008305, 38.881877, -77.008311, 38.882027, -77.008318, 38.882162, -77.008317, 38.882261, -77.008319, 38.882844, -77.008297, 38.883209, -77.008294, 38.883527, -77.008289, 38.883738, -77.008297, 38.883947, -77.008447",2020-11-05 17:00:00,"secondary road","http://citizenatlas.dc.gov/newwebservices/locationverifier.asmx/findLocation?str=50+NORTH CAROLINA+AVE+SE",277961,50,"NORTH CAROLINA AVE","SE","ANC 6B","Police Service Area 106","Ward 6","Cluster 26","Police District - First District","Police Sector 1D3","6500","Precinct 130","SMD 6B01",20003,14316,"RESIDENTIAL"
"38.88473483","-77.03242256","FRC2","54","54","27","27","1","false","38.887559, -77.033037, 38.887485, -77.033040, 38.887347, -77.033042, 38.886985, -77.033043, 38.886922, -77.033043, 38.886375, -77.033047, 38.885981, -77.033046, 38.885844, -77.033046, 38.885310, -77.033046, 38.885002, -77.033065, 38.884877, -77.033071, 38.884758, -77.033070, 38.884646, -77.033074, 38.884521, -77.033075, 38.884387, -77.033078, 38.884314, -77.033080, 38.884260, -77.033084, 38.884244, -77.033085, 38.884183, -77.033096, 38.884138, -77.033106, 38.884078, -77.033122, 38.884047, -77.033129, 38.883865, -77.033186",2020-11-05 17:00:00,"other major road","http://citizenatlas.dc.gov/newwebservices/locationverifier.asmx/findLocation?str=449+14TH+ST+SW",306554,401,"14TH STREET","SW","ANC 2A","Police Service Area 207","Ward 2","Cluster 9","Police District - Second District","Police Sector 2D3","6202","Precinct 129","SMD 2A01",20227,20748,"NON RESIDENTIAL"
"38.88483038","-76.91998633","FRC4","30","30","37","37","0.99","false","38.886401, -76.922029, 38.886391, -76.921863, 38.886375, -76.921691, 38.886355, -76.921517, 38.886335, -76.921365, 38.886298, -76.921159, 38.886253, -76.920913, 38.886218, -76.920738, 38.886192, -76.920611, 38.886153, -76.920430, 38.886074, -76.920111, 38.885997, -76.919818, 38.885946, -76.919539, 38.885807, -76.918977, 38.885707, -76.918566",2020-11-05 17:00:00,"local connecting road","http://citizenatlas.dc.gov/newwebservices/locationverifier.asmx/findLocation?str=5612+SOUTHERN+AVE+SE",7416,5612,"SOUTHERN AVENUE","SE","ANC 7E","Police Service Area 604","Ward 7","Cluster 33","Police District - Sixth District","Police Sector 6D3","9905","Precinct 105","SMD 7E06",20019,7278,"RESIDENTIAL"
"38.88615905","-76.99349463","FRC3","24","24","17","17","1","false","38.884261, -76.993452, 38.884329, -76.993618, 38.884565, -76.994192, 38.884634, -76.994354, 38.884753, -76.994615",2020-11-05 17:00:00,"secondary road","http://citizenatlas.dc.gov/newwebservices/locationverifier.asmx/findLocation?str=949+C+ST+SE",81650,900,"C STREET","SE","ANC 6B","Police Service Area 107","Ward 6","Cluster 26","Police District - First District","Police Sector 1D2","6700","Precinct 88","SMD 6B05",20003,1482,"RESIDENTIAL"
"38.88701442","-76.95582336","FRC4","42","42","80","80","1","false","38.887545, -76.954693, 38.887503, -76.954724, 38.887134, -76.954991, 38.886999, -76.955090, 38.886804, -76.955231, 38.886504, -76.955445, 38.885982, -76.955815, 38.885384, -76.956231, 38.885198, -76.956365, 38.884919, -76.956566, 38.884451, -76.956911, 38.884382, -76.956962, 38.884274, -76.957040, 38.884132, -76.957142, 38.883829, -76.957359, 38.883799, -76.957379, 38.883720, -76.957450, 38.883646, -76.957508, 38.883327, -76.957718, 38.882964, -76.957981, 38.882874, -76.958047, 38.882791, -76.958106, 38.882081, -76.958604, 38.881964, -76.958687, 38.881651, -76.958913, 38.881349, -76.959129, 38.880554, -76.959701, 38.880187, -76.959970",2020-11-05 17:00:00,"local connecting road","http://citizenatlas.dc.gov/newwebservices/locationverifier.asmx/findLocation?str=249+35TH+ST+SE",147779,220,"35TH STREET","SE","ANC 7F","Police Service Area 603","Ward 7","Cluster 32","Police District - Sixth District","Police Sector 6D3","7708","Precinct 132","SMD 7F06",20019,1549,"RESIDENTIAL"
"38.88709222","-76.99870619","FRC3","28","28","23","23","1","false","38.887068, -77.000580, 38.887077, -76.999528, 38.887075, -76.998910, 38.887073, -76.998461",2020-11-05 17:00:00,"secondary road","http://citizenatlas.dc.gov/newwebservices/locationverifier.asmx/findLocation?str=215+6TH+ST+SE",51222,215,"6TH STREET","SE","ANC 6B","Police Service Area 107","Ward 6","Cluster 26","Police District - First District","Police Sector 1D2","6600","Precinct 89","SMD 6B02",20003,7518,"RESIDENTIAL"
"38.88868435","-76.98855144","FRC3","23","23","26","26","1","false","38.887061, -76.990246, 38.887061, -76.990240, 38.887064, -76.989774, 38.887067, -76.989151, 38.887064, -76.988507, 38.887068, -76.988277",2020-11-05 17:00:00,"secondary road","http://citizenatlas.dc.gov/newwebservices/locationverifier.asmx/findLocation?str=105+13TH+ST+SE",74887,105,"13TH STREET","SE","ANC 6B","Police Service Area 107","Ward 6","Cluster 26","Police District - First District","Police Sector 1D2","6700","Precinct 88","SMD 6B05",20003,12385,"RESIDENTIAL"
"38.89214763","-76.98101942","FRC5","33","33","30","30","0.95","false","38.892544, -76.983653, 38.892448, -76.983651, 38.892700, -76.983029, 38.892896, -76.982544, 38.892948, -76.982412, 38.893027, -76.982219, 38.893117, -76.982001, 38.893165, -76.981880, 38.893195, -76.981786, 38.893224, -76.981681, 38.893244, -76.981569, 38.893257, -76.981468, 38.893266, -76.981341, 38.893263, -76.981185, 38.893263, -76.980764",2020-11-05 17:00:00,"local road of high importance","http://citizenatlas.dc.gov/newwebservices/locationverifier.asmx/findLocation?str=249+17TH+ST+NE",53295,200,"17TH STREET","NE","ANC 6A","Police Service Area 108","Ward 6","Cluster 25","Police District - First District","Police Sector 1D2","8002","Precinct 86","SMD 6A08",20002,15949,"RESIDENTIAL"
"38.89216772","-76.99826543","FRC3","18","30","49","29","0.81","false","38.892538, -76.995616, 38.892545, -76.996184, 38.892545, -76.996652, 38.892545, -76.996936, 38.892544, -76.997155, 38.892541, -76.997320, 38.892542, -76.997533, 38.892545, -76.998456",2020-11-05 17:00:00,"secondary road","http://citizenatlas.dc.gov/newwebservices/locationverifier.asmx/findLocation?str=600+CONSTITUTION+AVE+NW",5807,600,"CONSTITUTION AVENUE","NE","ANC 6C","Police Service Area 108","Ward 6","Cluster 25","Police District - First District","Police Sector 1D2","8200","Precinct 85","SMD 6C03",20002,9646,"RESIDENTIAL"
"38.89235628","-76.92984289","FRC4","47","47","16","16","1","false","38.889815, -76.927966, 38.889833, -76.929699, 38.889835, -76.930043, 38.889835, -76.930461",2020-11-05 17:00:00,"local connecting road","http://citizenatlas.dc.gov/newwebservices/locationverifier.asmx/findLocation?str=5049+BROOKS+ST+NE",15333,5004,"BROOKS STREET","NE","ANC 7C","Police Service Area 602","Ward 7","Cluster 31","Police District - Sixth District","Police Sector 6D1","7804","Precinct 97","SMD 7C03",20019,10107,"RESIDENTIAL"
"38.89296519","-76.9913426","FRC3","24","24","38","38","0.93","false","38.892542, -76.988554, 38.892545, -76.989105, 38.892546, -76.989252, 38.892541, -76.990153, 38.892541, -76.990264, 38.892533, -76.990924, 38.892534, -76.991057, 38.892538, -76.991521",2020-11-05 17:00:00,"secondary road","http://citizenatlas.dc.gov/newwebservices/locationverifier.asmx/findLocation?str=1149+PARK+ST+NE",74605,1100,"PARK STREET","NE","ANC 6A","Police Service Area 108","Ward 6","Cluster 25","Police District - First District","Police Sector 1D2","8100","Precinct 85","SMD 6A03",20002,2069,"RESIDENTIAL"
"38.89309536","-76.94426566","FRC4","24","36","143","95","1","false","38.895083, -76.949192, 38.895029, -76.949074, 38.894953, -76.948914, 38.894929, -76.948852, 38.894928, -76.948767, 38.894864, -76.948627, 38.894606, -76.947990, 38.894547, -76.947844, 38.894446, -76.947585, 38.894429, -76.947540, 38.894371, -76.947407, 38.894269, -76.947167, 38.894126, -76.946831, 38.894038, -76.946638, 38.893949, -76.946422, 38.893836, -76.946145, 38.893762, -76.945933, 38.893712, -76.945760, 38.893636, -76.945453, 38.893541, -76.944975, 38.893517, -76.944841, 38.893466, -76.944574, 38.893438, -76.944429, 38.893424, -76.944369, 38.893265, -76.943670, 38.893244, -76.943599, 38.893165, -76.943298, 38.893071, -76.942989, 38.893014, -76.942813, 38.892941, -76.942602, 38.892857, -76.942380, 38.892788, -76.942209, 38.892500, -76.941513, 38.892280, -76.940983, 38.892142, -76.940646, 38.891949, -76.940161, 38.891918, -76.940082, 38.891830, -76.939868, 38.891757, -76.939703, 38.891665, -76.939485, 38.891536, -76.939205",2020-11-05 17:00:00,"local connecting road","http://citizenatlas.dc.gov/newwebservices/locationverifier.asmx/findLocation?str=4149+BENNING+RD+NE",303736,4101,"BENNING ROAD","NE","ANC 7F","Police Service Area 603","Ward 7","Cluster 32","Police District - Sixth District","Police Sector 6D3","9603","Precinct 102","SMD 7F01",20019,20526,"NON RESIDENTIAL"
"38.89381453","-76.94970662","FRC4","17","27","123","77","1","false","38.890604, -76.952404, 38.890797, -76.952276, 38.890934, -76.952182, 38.891226, -76.951980, 38.891315, -76.951913, 38.891512, -76.951767, 38.891533, -76.951751, 38.891795, -76.951559, 38.891803, -76.951555, 38.891886, -76.951557, 38.891927, -76.951532, 38.891991, -76.951484, 38.892039, -76.951446, 38.892113, -76.951397, 38.892161, -76.951362, 38.892279, -76.951274, 38.892374, -76.951203, 38.892519, -76.951093, 38.892712, -76.950950, 38.892835, -76.950857, 38.893057, -76.950692, 38.893199, -76.950592, 38.893243, -76.950561, 38.893408, -76.950438, 38.893459, -76.950399, 38.893832, -76.950118, 38.894150, -76.949886, 38.894413, -76.949695, 38.894568, -76.949581, 38.894581, -76.949571, 38.894670, -76.949503, 38.894834, -76.949375, 38.894979, -76.949270, 38.895015, -76.949243, 38.895083, -76.949192, 38.895118, -76.949161, 38.895170, -76.949119",2020-11-05 17:00:00,"local connecting road","http://citizenatlas.dc.gov/newwebservices/locationverifier.asmx/findLocation?str=3915+MINNESOTA+AVE+NE",29135,3917,"MINNESOTA AVE","NE","ANC 7F","Police Service Area 603","Ward 7","Cluster 32","Police District - Sixth District","Police Sector 6D3","9603","Precinct 102","SMD 7F01",20019,8962,"NON RESIDENTIAL"
"38.89429727","-76.99689432","FRC3","34","34","20","20","1","false","38.893646, -76.997791, 38.893705, -76.997764, 38.893701, -76.997766, 38.893685, -76.997778, 38.893652, -76.997812, 38.893626, -76.997848, 38.893615, -76.997867, 38.893651, -76.997785, 38.893815, -76.997380, 38.894014, -76.996868, 38.894206, -76.996395, 38.894308, -76.996131",2020-11-05 17:00:00,"secondary road","http://citizenatlas.dc.gov/newwebservices/locationverifier.asmx/findLocation?str=649+MARYLAND+AVE+SW",1542,649,"MARYLAND AVENUE","NE","ANC 6C","Police Service Area 108","Ward 6","Cluster 25","Police District - First District","Police Sector 1D2","8302","Precinct 85","SMD 6C03",20002,9725,"RESIDENTIAL"
"38.89547768","-77.0340972","FRC4","25","25","10","10","1","false","38.896126, -77.031970, 38.896021, -77.031971, 38.895966, -77.031971, 38.895563, -77.031966, 38.895456, -77.031966",2020-11-05 17:00:00,"local connecting road","http://citizenatlas.dc.gov/newwebservices/locationverifier.asmx/findLocation?str=1589+E+ST+NW",315055,1500,"E STREET","NW","ANC 2A","Police Service Area 207","Ward 2","Cluster 45","Police District - Second District","Police Sector 2D3","6202","Precinct 2","SMD 2A01",20005,14048,"RESIDENTIAL"
"38.89715546","-77.04925144","FRC4","35","35","56","56","1","false","38.896014, -77.047916, 38.896375, -77.048589, 38.896426, -77.048696, 38.896503, -77.048853, 38.896664, -77.049158, 38.897026, -77.049823, 38.897179, -77.050115, 38.897225, -77.050198, 38.897293, -77.050324, 38.897899, -77.051442, 38.898106, -77.051778, 38.898141, -77.051844, 38.898184, -77.051920, 38.898245, -77.052036, 38.898343, -77.052213, 38.898433, -77.052374, 38.898461, -77.052425, 38.898535, -77.052556, 38.898589, -77.052659, 38.898726, -77.052911, 38.898837, -77.053118",2020-11-05 17:00:00,"local connecting road","http://citizenatlas.dc.gov/newwebservices/locationverifier.asmx/findLocation?str=2249+F+ST+NW",242722,2206,"F STREET","NW","ANC 2A","Police Service Area 207","Ward 2","Cluster 5","Police District - Second District","Police Sector 2D3","10800","Precinct 2","SMD 2A07",20037,36707,"RESIDENTIAL"
"38.89778514","-76.98849626","FRC3","33","33","34","34","1","false","38.896315, -76.991200, 38.896562, -76.990607, 38.896754, -76.990146, 38.896836, -76.989940, 38.896857, -76.989887, 38.896892, -76.989797, 38.896928, -76.989715, 38.896951, -76.989662, 38.897470, -76.988373, 38.897623, -76.987997",2020-11-05 17:00:00,"secondary road","http://citizenatlas.dc.gov/newwebservices/locationverifier.asmx/findLocation?str=1249+MARYLAND+AVE+SW",69767,1249,"MARYLAND AVENUE","NE","ANC 6A","Police Service Area 104","Ward 6","Cluster 25","Police District - First District","Police Sector 1D2","8001","Precinct 81","SMD 6A02",20002,2688,"RESIDENTIAL"
"38.89857948","-76.92030015","FRC4","30","42","105","75","1","false","38.903981, -76.923577, 38.903794, -76.923341, 38.903642, -76.923149, 38.902923, -76.922242, 38.902487, -76.921678, 38.902372, -76.921521, 38.901903, -76.920940, 38.901136, -76.919958, 38.900540, -76.919197, 38.900370, -76.918969, 38.899768, -76.918218, 38.899599, -76.918000, 38.899348, -76.917680, 38.898870, -76.917076, 38.898840, -76.917035, 38.898775, -76.916948, 38.898704, -76.916926, 38.898350, -76.916512",2020-11-05 17:00:00,"local connecting road","http://citizenatlas.dc.gov/newwebservices/locationverifier.asmx/findLocation?str=5644+NANNIE HELEN BURROUGHS+AVE+NE",155683,5600,"NANNIE HELEN BURROUGHS AVENUE","NE","ANC 7C","Police Service Area 608","Ward 7","Cluster 31","Police District - Sixth District","Police Sector 6D1","7807","Precinct 95","SMD 7C06",20019,13858,"RESIDENTIAL"
