"date","category_number","latitude","longitude","parameter_name","raw_concentration","AQI","location","agency","V10","V11","category","traffic_index_live","jams_delay","jams_length","jams_count","temp","pressure","humidity","temp_min","temp_max","weather_main","weather_description","wind_speed","wind_deg","sunrise","sunset","feels_like"
2020-10-27 22:00:00,1,38.970101,-77.016715,"OZONE",6.5,7,"TakomaRec","District of Columbia - Department of Energy and Environment",110010050,840110010050,"good",2,55.9,16.4,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-27 22:00:00,1,38.895683,-76.958089,"PM2.5",9,33,"RIVER_Terrace","District of Columbia - Department of Energy and Environment",110010041,840110010041,"good",2,55.9,16.4,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-27 23:00:00,1,38.859402,-77.058899,"NO2",10.9,9,"AURORA HILLS","Virginia Dept. of Environmental Quality",510130020,840510130020,"good",0,36.4,9.6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-27 23:00:00,1,38.895683,-76.958089,"NO2",16.81,15,"RIVER_Terrace","District of Columbia - Department of Energy and Environment",110010041,840110010041,"good",0,36.4,9.6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-27 23:00:00,1,38.859402,-77.058899,"OZONE",8,8,"AURORA HILLS","Virginia Dept. of Environmental Quality",510130020,840510130020,"good",0,36.4,9.6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-27 23:00:00,1,38.894749,-76.953427,"NO2",17.39,16,"DCNearRoad","District of Columbia - Department of Energy and Environment",110010051,840110010051,"good",0,36.4,9.6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-27 23:00:00,1,38.921848,-77.013176,"NO2",12.11,11,"McMillan NCORE","District of Columbia - Department of Energy and Environment",110010044,840110010044,"good",0,36.4,9.6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-27 23:00:00,1,38.921848,-77.013176,"OZONE",11.5,10,"McMillan NCORE","District of Columbia - Department of Energy and Environment",110010044,840110010044,"good",0,36.4,9.6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-27 23:00:00,1,38.921848,-77.013176,"PM2.5",10,32,"McMillan Reservoir","District of Columbia - Department of Energy and Environment",110010043,840110010043,"good",0,36.4,9.6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-27 23:00:00,1,38.895683,-76.958089,"OZONE",6.5,8,"RIVER_Terrace","District of Columbia - Department of Energy and Environment",110010041,840110010041,"good",0,36.4,9.6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-27 23:00:00,1,38.895683,-76.958089,"PM2.5",6,29,"RIVER_Terrace","District of Columbia - Department of Energy and Environment",110010041,840110010041,"good",0,36.4,9.6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-27 23:00:00,1,38.875161,-77.012816,"PM2.5",10,31,"King Greenleaf Rec Center","District of Columbia - Department of Energy and Environment",840110010053,840840110010053,"good",0,36.4,9.6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-27 23:00:00,1,38.921848,-77.013176,"SO2",0.024,0,"McMillan NCORE","District of Columbia - Department of Energy and Environment",110010044,840110010044,"good",0,36.4,9.6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-27 23:00:00,1,38.970101,-77.016715,"NO2",12.91,11,"TakomaRec","District of Columbia - Department of Energy and Environment",110010050,840110010050,"good",0,36.4,9.6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-27 23:00:00,1,38.970101,-77.016715,"OZONE",8,8,"TakomaRec","District of Columbia - Department of Energy and Environment",110010050,840110010050,"good",0,36.4,9.6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-27 23:00:00,1,38.894749,-76.953427,"PM2.5",9,37,"DCNearRoad","District of Columbia - Department of Energy and Environment",110010051,840110010051,"good",0,36.4,9.6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-28 00:00:00,1,38.875161,-77.012816,"PM2.5",8,32,"King Greenleaf Rec Center","District of Columbia - Department of Energy and Environment",840110010053,840840110010053,"good",0,33.6,11.8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-28 00:00:00,1,38.921848,-77.013176,"OZONE",9.4,8,"McMillan NCORE","District of Columbia - Department of Energy and Environment",110010044,840110010044,"good",0,33.6,11.8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-28 00:00:00,1,38.895683,-76.958089,"PM2.5",6,27,"RIVER_Terrace","District of Columbia - Department of Energy and Environment",110010041,840110010041,"good",0,33.6,11.8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-28 00:00:00,1,38.859402,-77.058899,"OZONE",5,6,"AURORA HILLS","Virginia Dept. of Environmental Quality",510130020,840510130020,"good",0,33.6,11.8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-28 00:00:00,1,38.894749,-76.953427,"NO2",12.32,11,"DCNearRoad","District of Columbia - Department of Energy and Environment",110010051,840110010051,"good",0,33.6,11.8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-28 00:00:00,1,38.895683,-76.958089,"OZONE",-999,8,"RIVER_Terrace","District of Columbia - Department of Energy and Environment",110010041,840110010041,"good",0,33.6,11.8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-28 00:00:00,1,38.921848,-77.013176,"PM2.5",10,37,"McMillan Reservoir","District of Columbia - Department of Energy and Environment",110010043,840110010043,"good",0,33.6,11.8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-28 00:00:00,1,38.970101,-77.016715,"OZONE",9.2,8,"TakomaRec","District of Columbia - Department of Energy and Environment",110010050,840110010050,"good",0,33.6,11.8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-28 00:00:00,1,38.894749,-76.953427,"PM2.5",5,29,"DCNearRoad","District of Columbia - Department of Energy and Environment",110010051,840110010051,"good",0,33.6,11.8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-28 00:00:00,1,38.970101,-77.016715,"NO2",10.18,9,"TakomaRec","District of Columbia - Department of Energy and Environment",110010050,840110010050,"good",0,33.6,11.8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-28 00:00:00,1,38.859402,-77.058899,"NO2",9.9,8,"AURORA HILLS","Virginia Dept. of Environmental Quality",510130020,840510130020,"good",0,33.6,11.8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-28 00:00:00,1,38.921848,-77.013176,"SO2",-0.115,0,"McMillan NCORE","District of Columbia - Department of Energy and Environment",110010044,840110010044,"good",0,33.6,11.8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-28 00:00:00,1,38.921848,-77.013176,"NO2",10.75,9,"McMillan NCORE","District of Columbia - Department of Energy and Environment",110010044,840110010044,"good",0,33.6,11.8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-28 01:00:00,1,38.921848,-77.013176,"NO2",10.44,9,"McMillan NCORE","District of Columbia - Department of Energy and Environment",110010044,840110010044,"good",0,26.1,6.2,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-28 01:00:00,1,38.894749,-76.953427,"NO2",11.82,10,"DCNearRoad","District of Columbia - Department of Energy and Environment",110010051,840110010051,"good",0,26.1,6.2,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-28 01:00:00,1,38.895683,-76.958089,"OZONE",-999,8,"RIVER_Terrace","District of Columbia - Department of Energy and Environment",110010041,840110010041,"good",0,26.1,6.2,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-28 01:00:00,1,38.895683,-76.958089,"PM2.5",7,28,"RIVER_Terrace","District of Columbia - Department of Energy and Environment",110010041,840110010041,"good",0,26.1,6.2,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-28 01:00:00,1,38.970101,-77.016715,"OZONE",6.6,6,"TakomaRec","District of Columbia - Department of Energy and Environment",110010050,840110010050,"good",0,26.1,6.2,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-28 01:00:00,1,38.921848,-77.013176,"PM2.5",11,41,"McMillan Reservoir","District of Columbia - Department of Energy and Environment",110010043,840110010043,"good",0,26.1,6.2,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-28 01:00:00,1,38.859402,-77.058899,"NO2",9.8,8,"AURORA HILLS","Virginia Dept. of Environmental Quality",510130020,840510130020,"good",0,26.1,6.2,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-28 01:00:00,1,38.894749,-76.953427,"PM2.5",10,35,"DCNearRoad","District of Columbia - Department of Energy and Environment",110010051,840110010051,"good",0,26.1,6.2,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-28 01:00:00,1,38.875161,-77.012816,"PM2.5",7,30,"King Greenleaf Rec Center","District of Columbia - Department of Energy and Environment",840110010053,840840110010053,"good",0,26.1,6.2,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-28 01:00:00,1,38.921848,-77.013176,"OZONE",8,8,"McMillan NCORE","District of Columbia - Department of Energy and Environment",110010044,840110010044,"good",0,26.1,6.2,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-28 01:00:00,1,38.859402,-77.058899,"OZONE",4,6,"AURORA HILLS","Virginia Dept. of Environmental Quality",510130020,840510130020,"good",0,26.1,6.2,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-28 01:00:00,1,38.970101,-77.016715,"NO2",9.6,8,"TakomaRec","District of Columbia - Department of Energy and Environment",110010050,840110010050,"good",0,26.1,6.2,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-28 01:00:00,1,38.921848,-77.013176,"SO2",-0.213,0,"McMillan NCORE","District of Columbia - Department of Energy and Environment",110010044,840110010044,"good",0,26.1,6.2,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-28 02:00:00,1,38.875161,-77.012816,"PM2.5",9,34,"King Greenleaf Rec Center","District of Columbia - Department of Energy and Environment",840110010053,840840110010053,"good",0,8.9,7.7,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-28 02:00:00,1,38.921848,-77.013176,"SO2",-0.278,0,"McMillan NCORE","District of Columbia - Department of Energy and Environment",110010044,840110010044,"good",0,8.9,7.7,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-28 02:00:00,1,38.921848,-77.013176,"NO2",11.94,10,"McMillan NCORE","District of Columbia - Department of Energy and Environment",110010044,840110010044,"good",0,8.9,7.7,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-28 02:00:00,1,38.859402,-77.058899,"OZONE",4,5,"AURORA HILLS","Virginia Dept. of Environmental Quality",510130020,840510130020,"good",0,8.9,7.7,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-28 02:00:00,1,38.970101,-77.016715,"OZONE",4,5,"TakomaRec","District of Columbia - Department of Energy and Environment",110010050,840110010050,"good",0,8.9,7.7,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-28 02:00:00,1,38.894749,-76.953427,"NO2",11.18,10,"DCNearRoad","District of Columbia - Department of Energy and Environment",110010051,840110010051,"good",0,8.9,7.7,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-28 02:00:00,1,38.921848,-77.013176,"PM2.5",9,39,"McMillan Reservoir","District of Columbia - Department of Energy and Environment",110010043,840110010043,"good",0,8.9,7.7,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-28 02:00:00,1,38.895683,-76.958089,"PM2.5",8,30,"RIVER_Terrace","District of Columbia - Department of Energy and Environment",110010041,840110010041,"good",0,8.9,7.7,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-28 02:00:00,1,38.894749,-76.953427,"PM2.5",12,43,"DCNearRoad","District of Columbia - Department of Energy and Environment",110010051,840110010051,"good",0,8.9,7.7,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-28 02:00:00,1,38.859402,-77.058899,"NO2",9.6,8,"AURORA HILLS","Virginia Dept. of Environmental Quality",510130020,840510130020,"good",0,8.9,7.7,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-28 02:00:00,1,38.970101,-77.016715,"NO2",11.1,10,"TakomaRec","District of Columbia - Department of Energy and Environment",110010050,840110010050,"good",0,8.9,7.7,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-28 02:00:00,1,38.921848,-77.013176,"OZONE",4.7,6,"McMillan NCORE","District of Columbia - Department of Energy and Environment",110010044,840110010044,"good",0,8.9,7.7,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-28 03:00:00,1,38.894749,-76.953427,"NO2",10.3,9,"DCNearRoad","District of Columbia - Department of Energy and Environment",110010051,840110010051,"good",0,12.1,3.9,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-28 03:00:00,1,38.895683,-76.958089,"PM2.5",9,34,"RIVER_Terrace","District of Columbia - Department of Energy and Environment",110010041,840110010041,"good",0,12.1,3.9,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-28 03:00:00,1,38.921848,-77.013176,"NO2",12.58,11,"McMillan NCORE","District of Columbia - Department of Energy and Environment",110010044,840110010044,"good",0,12.1,3.9,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-28 03:00:00,1,38.970101,-77.016715,"OZONE",3.5,5,"TakomaRec","District of Columbia - Department of Energy and Environment",110010050,840110010050,"good",0,12.1,3.9,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-28 03:00:00,1,38.921848,-77.013176,"OZONE",4.1,6,"McMillan NCORE","District of Columbia - Department of Energy and Environment",110010044,840110010044,"good",0,12.1,3.9,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-28 03:00:00,1,38.970101,-77.016715,"NO2",11.27,10,"TakomaRec","District of Columbia - Department of Energy and Environment",110010050,840110010050,"good",0,12.1,3.9,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-28 03:00:00,1,38.921848,-77.013176,"SO2",-0.515,0,"McMillan NCORE","District of Columbia - Department of Energy and Environment",110010044,840110010044,"good",0,12.1,3.9,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-28 03:00:00,1,38.875161,-77.012816,"PM2.5",9,36,"King Greenleaf Rec Center","District of Columbia - Department of Energy and Environment",840110010053,840840110010053,"good",0,12.1,3.9,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-28 03:00:00,1,38.859402,-77.058899,"NO2",6.1,6,"AURORA HILLS","Virginia Dept. of Environmental Quality",510130020,840510130020,"good",0,12.1,3.9,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-28 03:00:00,1,38.894749,-76.953427,"PM2.5",11,44,"DCNearRoad","District of Columbia - Department of Energy and Environment",110010051,840110010051,"good",0,12.1,3.9,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-28 03:00:00,1,38.859402,-77.058899,"OZONE",9,6,"AURORA HILLS","Virginia Dept. of Environmental Quality",510130020,840510130020,"good",0,12.1,3.9,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-28 03:00:00,1,38.921848,-77.013176,"PM2.5",9,38,"McMillan Reservoir","District of Columbia - Department of Energy and Environment",110010043,840110010043,"good",0,12.1,3.9,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-28 04:00:00,1,38.894749,-76.953427,"PM2.5",9,41,"DCNearRoad","District of Columbia - Department of Energy and Environment",110010051,840110010051,"good",0,10.1,4.5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-28 04:00:00,1,38.875161,-77.012816,"PM2.5",6,30,"King Greenleaf Rec Center","District of Columbia - Department of Energy and Environment",840110010053,840840110010053,"good",0,10.1,4.5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-28 04:00:00,1,38.921848,-77.013176,"PM2.5",8,36,"McMillan Reservoir","District of Columbia - Department of Energy and Environment",110010043,840110010043,"good",0,10.1,4.5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-28 04:00:00,1,38.970101,-77.016715,"NO2",11.11,10,"TakomaRec","District of Columbia - Department of Energy and Environment",110010050,840110010050,"good",0,10.1,4.5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-28 04:00:00,1,38.921848,-77.013176,"NO2",9.5,8,"McMillan NCORE","District of Columbia - Department of Energy and Environment",110010044,840110010044,"good",0,10.1,4.5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-28 04:00:00,1,38.894749,-76.953427,"NO2",7.99,7,"DCNearRoad","District of Columbia - Department of Energy and Environment",110010051,840110010051,"good",0,10.1,4.5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-28 04:00:00,1,38.921848,-77.013176,"SO2",-0.555,0,"McMillan NCORE","District of Columbia - Department of Energy and Environment",110010044,840110010044,"good",0,10.1,4.5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-28 04:00:00,1,38.921848,-77.013176,"OZONE",8.4,7,"McMillan NCORE","District of Columbia - Department of Energy and Environment",110010044,840110010044,"good",0,10.1,4.5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-28 04:00:00,1,38.859402,-77.058899,"NO2",5.8,5,"AURORA HILLS","Virginia Dept. of Environmental Quality",510130020,840510130020,"good",0,10.1,4.5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-28 04:00:00,1,38.895683,-76.958089,"PM2.5",5,27,"RIVER_Terrace","District of Columbia - Department of Energy and Environment",110010041,840110010041,"good",0,10.1,4.5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-28 04:00:00,1,38.859402,-77.058899,"OZONE",8,6,"AURORA HILLS","Virginia Dept. of Environmental Quality",510130020,840510130020,"good",0,10.1,4.5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-28 04:00:00,1,38.970101,-77.016715,"OZONE",3.5,5,"TakomaRec","District of Columbia - Department of Energy and Environment",110010050,840110010050,"good",0,10.1,4.5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-28 05:00:00,1,38.859402,-77.058899,"OZONE",10,7,"AURORA HILLS","Virginia Dept. of Environmental Quality",510130020,840510130020,"good",0,21.1,5.4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-28 05:00:00,1,38.921848,-77.013176,"NO2",5.97,5,"McMillan NCORE","District of Columbia - Department of Energy and Environment",110010044,840110010044,"good",0,21.1,5.4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-28 05:00:00,1,38.970101,-77.016715,"OZONE",7.6,6,"TakomaRec","District of Columbia - Department of Energy and Environment",110010050,840110010050,"good",0,21.1,5.4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-28 05:00:00,1,38.921848,-77.013176,"OZONE",11.5,8,"McMillan NCORE","District of Columbia - Department of Energy and Environment",110010044,840110010044,"good",0,21.1,5.4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-28 05:00:00,1,38.859402,-77.058899,"NO2",3.6,3,"AURORA HILLS","Virginia Dept. of Environmental Quality",510130020,840510130020,"good",0,21.1,5.4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-28 05:00:00,1,38.875161,-77.012816,"PM2.5",10,36,"King Greenleaf Rec Center","District of Columbia - Department of Energy and Environment",840110010053,840840110010053,"good",0,21.1,5.4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-28 05:00:00,1,38.894749,-76.953427,"PM2.5",8,37,"DCNearRoad","District of Columbia - Department of Energy and Environment",110010051,840110010051,"good",0,21.1,5.4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-28 05:00:00,1,38.895683,-76.958089,"PM2.5",8,30,"RIVER_Terrace","District of Columbia - Department of Energy and Environment",110010041,840110010041,"good",0,21.1,5.4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-28 05:00:00,1,38.921848,-77.013176,"SO2",-0.455,0,"McMillan NCORE","District of Columbia - Department of Energy and Environment",110010044,840110010044,"good",0,21.1,5.4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-28 05:00:00,1,38.894749,-76.953427,"NO2",7.24,7,"DCNearRoad","District of Columbia - Department of Energy and Environment",110010051,840110010051,"good",0,21.1,5.4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-28 05:00:00,1,38.921848,-77.013176,"PM2.5",8,35,"McMillan Reservoir","District of Columbia - Department of Energy and Environment",110010043,840110010043,"good",0,21.1,5.4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-28 05:00:00,1,38.970101,-77.016715,"NO2",7.58,7,"TakomaRec","District of Columbia - Department of Energy and Environment",110010050,840110010050,"good",0,21.1,5.4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-28 05:00:00,1,38.895683,-76.958089,"OZONE",11.4,9,"RIVER_Terrace","District of Columbia - Department of Energy and Environment",110010041,840110010041,"good",0,21.1,5.4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-28 05:00:00,1,38.895683,-76.958089,"NO2",5.64,5,"RIVER_Terrace","District of Columbia - Department of Energy and Environment",110010041,840110010041,"good",0,21.1,5.4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-28 06:00:00,1,38.970101,-77.016715,"OZONE",11.5,7,"TakomaRec","District of Columbia - Department of Energy and Environment",110010050,840110010050,"good",4,79.5,32,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-28 06:00:00,1,38.894749,-76.953427,"PM2.5",9,37,"DCNearRoad","District of Columbia - Department of Energy and Environment",110010051,840110010051,"good",4,79.5,32,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-28 06:00:00,1,38.921848,-77.013176,"SO2",-0.224,0,"McMillan NCORE","District of Columbia - Department of Energy and Environment",110010044,840110010044,"good",4,79.5,32,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-28 06:00:00,1,38.859402,-77.058899,"NO2",2.6,2,"AURORA HILLS","Virginia Dept. of Environmental Quality",510130020,840510130020,"good",4,79.5,32,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-28 06:00:00,1,38.921848,-77.013176,"OZONE",13.6,9,"McMillan NCORE","District of Columbia - Department of Energy and Environment",110010044,840110010044,"good",4,79.5,32,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-28 06:00:00,1,38.875161,-77.012816,"PM2.5",8,35,"King Greenleaf Rec Center","District of Columbia - Department of Energy and Environment",840110010053,840840110010053,"good",4,79.5,32,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-28 06:00:00,1,38.921848,-77.013176,"NO2",4.36,4,"McMillan NCORE","District of Columbia - Department of Energy and Environment",110010044,840110010044,"good",4,79.5,32,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-28 06:00:00,1,38.894749,-76.953427,"NO2",5.22,5,"DCNearRoad","District of Columbia - Department of Energy and Environment",110010051,840110010051,"good",4,79.5,32,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
